File prefix,Document,Country,NSS/WP/DD,ISO Alpha-3 Code,M49 code,Year,Length,segment_count,word_count,Language 1,Language 2,Language 3,Language 4,Language 5,Language 6,Language 7,Language 8,Language 9,Language 10,Language 11,Publishing Ministry,URL Link to Docs,G77 Member,G77_Member_Binary
209,209 Luxembourg Defense Guidelines 2017,Luxembourg,DD,LUX,442,2017,56,556,16395,English,,,,,,,,,,,Ministry Of Foreign Affairs,https//defense.gouvernement.lu/en/la-defense.html,No,0
208,208 Lithuania National Threat Assessment 2020,Lithuania,TA,LTU,440,2020,74,609,14832,English,,,,,,,,,,,Ministry Of Defence,https//www.vsd.lt/wp-content/uploads/2020/02/2020-Gresmes-En.pdf,No,0
207,207 Lithuania The Military Strategy of the Republic of Lithuania 2016,Lithuania,DD,LTU,440,2016,16,207,5095,English,,,,,,,,,,,Ministry Of Defence,https://kam.lt/wp-content/uploads/2022/03/karine-strategija-EN-2016.pdf,No,0
206,206 Lithuania Guidelines of the Minister of National Defence for 2016-2021,Lithuania,DD,LTU,440,2015,5,94,2155,English,,,,,,,,,,,Ministry Of Defence,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwi6z8DX3rT3AhWPSWwGHZexBTYQFnoECAkQAQ&url=https%3A%2F%2Fkam.lt%2Fdownload%2F51024%2Fgaires%25202016-2021_en.pdf&usg=AOvVaw0RYCUmjWMI66dbBvcClD_s,No,0
205,205 Lithuania The world 2030 (2013),Lithuania,DD,LTU,440,2013,96,1612,38793,English,,,,,,,,,,,Ministry Of Defence,https//kam.lt/en/defence_policy_1053/important_documents/the_world_2030.html,No,0
204,204 Lithuania The Military Strategy of the Republic of Lithuania 2012,Lithuania,DD,LTU,440,2012,10,171,4346,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/167339/THE%20MILITARY%20STRATEGY%20of%20the%20Republic%20of%20Lithuania.pdf,No,0
203,203 Lithuania Defence Policy of Lithuania 2011,Lithuania,DD,LTU,440,2011,2,28,1375,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156890/Lithuania%20-%20Defence%20Policy.pdf,No,0
202,202 Lithuania Guidelines of the Minister of National Defence for 2009-2014,Lithuania,DD,LTU,440,2009,7,99,3125,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156884/Lithuania%20guidelines_eng.pdf,No,0
201,201 Lithuania National Security Strategy 2021 Update,Lithuania,NSS,LTU,440,2021,21,187,8056,English,,,,,,,,,,,Ministry Of Defence,https//e-seimas.lrs.lt/portal/legalAct/lt/TAD/3ec6a2027a9a11ecb2fe9975f8a9e52e?jfwid=rivwzvpvg,No,0
200,200 Lithuania National Security Strategy 2017,Lithuania,NSS,LTU,440,2017,20,220,7162,English,,,,,,,,,,,Ministry Of Defence,https//kam.lt/en/defence_policy_1053/important_documents/strategical_documents.html,No,0
199,199 Lithuania National Security Strategy 2012,Lithuania,NSS,LTU,440,2012,16,180,5600,English,,,,,,,,,,,Ministry Of Defence,https//www.bbn.gov.pl/ftp/dok/07/LTU_National_Security_Strategy_2012.pdf,No,0
198,198 Lithuania National Security Strategy 2002,Lithuania,NSS,LTU,440,2002,16,317,7460,English,,,,,,,,,,,Ministry Of Defence,https//css.ethz.ch/en/services/digital-library/publications/publication.html/156885,No,0
197,197 Lithuania White Paper 2017,Lithuania,WP,LTU,440,2017,64,557,15312,English,,,,,,,,,,,Ministry Of Defence,https//kam.lt/en/defence_policy_1053/important_documents/the_white_paper_on_lithuanian_defence_policy.html,No,0
196,196 Lithuania White Paper 2006,Lithuania,WP,LTU,440,2006,60,594,15001,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/156888/Lithuania-2006.pdf,No,0
195,195 Liberia National Security Strategy of the Republic of Liberia 2008,Liberia,NSS,LBR,430,2008,24,369,9235,English,,,,,,,,,,,Presidency,https//docs.google.com/viewer?url=https%3A%2F%2Fissat.dcaf.ch%2Fdownload%2F113094%2F2052616%2FNationalSecurityStrategyofLiberia.docx,Yes,1
194,194 Lebanon ISF Strategic Plan 2018,Lebanon,DD,LBN,422,2018,13,112,3710,English,,,,,,,,,,,The Directorate-General Of The Internal Security Forces,https//www.isf.gov.lb/files/ISF%20SP%20Booklet%20English.pdf,Yes,1
193,193 Latvia National Defence Concept 2020-2024_translated,Latvia,DD,LVA,428,2020,27,375,11188,English (Translated),Latvian (Original),,,,,,,,,,Ministry of Defense,https//www.mod.gov.lv/sites/mod/files/document/AiMVAK_2020_projekts.pdf,No,0
192,192 Latvia National Security Concept 2019,Latvia,NSS,LVA,428,2019,20,469,16096,English,,,,,,,,,,,Ministry Of Defence,https//likumi.lv/body_print.php?id=309647&lang=en,No,0
191,191 Latvia National Security Concept 2016,Latvia,NSS,LVA,428,2016,29,327,11006,English,,,,,,,,,,,Ministry Of Defence,https//www.mod.gov.lv/index.php/en/dokumenti,No,0
190,190 Latvia National Security Concept 2011,Latvia,NSS,LVA,428,2011,12,187,5921,English,,,,,,,,,,,Ministry Of Defence,https//www.mod.gov.lv/sites/mod/files/document/2011_EN_ND.pdf,No,0
189,189 Latvia National Security Concept 2008,Latvia,NSS,LVA,428,2008,18,206,7050,English,,,,,,,,,,,Ministry Of Defence,https//www.mod.gov.lv/index.php/en/dokumenti,No,0
188,188 Latvia National Security Concept 2005,Latvia,NSS,LVA,428,2005,8,142,3706,English,,,,,,,,,,,Ministry Of Defence,https//www.mod.gov.lv/sites/mod/files/document/2005_nd_en.pdf,No,0
187,187 Latvia National Defence Concept 2016,Latvia,DD,LVA,428,2016,28,237,7046,English,,,,,,,,,,,Ministry of Defence,http//mepoforum.sk/wp-content/uploads/2017/01/Latvia-national-defence-concept-2016-en.pdf,No,0
186,186 Latvia The State Defence Concept 2012,Latvia,DD,LVA,428,2012,11,232,6388,English,,,,,,,,,,,MINISTRY OF DEFENCE REPUBLIC OF LATVIA,https//www.files.ethz.ch/isn/167323/Latvia%20State%20Defense%20Concept%202012.%20pdf.pdf,No,0
185,185 Latvia Report on State Defense Policy and Armed Forces Development 2004 (2003),Latvia,DD,LVA,428,2003,64,710,24758,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156821/Latvia-2003.pdf,No,0
184,184 Kenya Defense White paper 2017,Kenya,WP,KEN,404,2017,23,335,7757,English,,,,,,,,,,,Ministry of Defence,https//www.mod.go.ke/wp-content/uploads/2020/08/DP-white-paper.pdf,Yes,1
183,183 Japan Defense of Japan 2021,Japan,WP,JPN,392,2021,512,9176,294871,English,Russian,Chinese,Korean,French,,,,,,,Ministry of Defense,https//www.mod.go.jp/en/publ/w_paper/wp2021/DOJ2021_EN_Full.pdf,No,0
182,182 Japan Defense of Japan 2020,Japan,WP,JPN,392,2020,576,12605,383641,English,Russian,Chinese,Korean,French,,,,,,,Ministry of Defense,https//www.mod.go.jp/en/publ/w_paper/index.html,No,0
181,181 Japan Defense of Japan 2019,Japan,WP,JPN,392,2019,573,6858,235453,English,Russian,Chinese,Korean,French,,,,,,,Ministry of Defense,https//www.mod.go.jp/en/publ/w_paper/index.html,No,0
180,180 Japan Defense of Japan 2018,Japan,WP,JPN,392,2018,550,11723,406437,English,Russian,Chinese,Korean,French,,,,,,,Ministry of Defense,https//www.mod.go.jp/en/publ/w_paper/index.html,No,0
179,179 Japan National Security Strategy 2013,Japan,NSS,JPN,392,2013,37,358,11742,English,,,,,,,,,,,Cabinet Office,https//www.cas.go.jp/jp/siryou/131217anzenhoshou/nss-e.pdf,No,0
178,178 Jamaica National Security Strategy 2014,Jamaica,NSS,JAM,388,2014,132,1919,50456,English,,,,,,,,,,,Cabinet Office,https//cabinet.gov.jm/national-security-advisory/national-security-policy/,Yes,1
177,177 Jamaica National Security Strategy 2006,Jamaica,NSS,JAM,388,2006,112,1277,34001,English,,,,,,,,,,,Ministry of National Security,https//www.files.ethz.ch/isn/156818/JamaicaSecurityStrategy.pdf,Yes,1
176,176 Italy Defense White paper 2015,Italy,WP,ITA,380,2015,127,1024,34204,English,,,,,,,,,,,Ministry of Defence,https//www.difesa.it/Primo_Piano/Documents/2015/07_Luglio/White%20book.pdf,No,0
175,175 The Chief of the Italian Defence Staff Strategic Concept 2005,Italy,DD,ITA,380,2005,96,127,5101,English,Italian,,,,,,,,,,Ministry of Defence,https//css.ethz.ch/en/services/digital-library/publications/publication.html/156795,No,0
174,174 Italy Chod s Strategic Concept 2004,Italy,DD,ITA,380,2004,22,159,6300,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156793/Italy_Eng-2004.pdf,No,0
173,173 Israel Deterring terror How Israel counters the next generation of threats 2016,Israel,DD,ISR,376,2016,62,525,13624,English,,,,,,,,,,,Ministry of Defence,https//www.belfercenter.org/israel-defense-forces-strategy-document,No,0
172,172 Ireland The White Paper on Defence 2019,Ireland,WP,IRL,372,2019,127,1684,45091,English,,,,,,,,,,,Ministry Of Defence,https//www.gov.ie/en/publication/a519cf-white-paper-on-defence-update-2019/,No,0
171,171 Ireland The White Paper on Defence 2015,Ireland,WP,IRL,372,2015,143,1784,48583,English,,,,,,,,,,,Ministry Of Defence,https//assets.gov.ie/21963/f1e7723dd1764a4281692f3f7cb96966.pdf,No,0
170,170 Ireland Green Paper on Defence 2013,Ireland,DD,IRL,372,2013,52,735,19608,English,,,,,,,,,,,Ministry Of Defence,https//assets.gov.ie/24285/585a2c35199444a7be6d14e0b775c258.pdf,No,0
169,169 Ireland White Paper on Defence 2007,Ireland,WP,IRL,372,2007,39,503,11741,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/157104/Ireland_2007.pdf,No,0
168,168 Ireland White Paper on Defence 2000,Ireland,WP,IRL,372,2000,99,1352,33997,English,,,,,,,,,,,Ministry Of Defence,https//ecfr.eu/archive/page/-/Eire_-_2000_-_White_Paper_on_Defence.pdf,No,0
162,162 Indonesia Defense White Paper 2015,Indonesia,WP,IDN,360,2015,150,933,25727,English,,,,,,,,,,,Ministry of Defence,https//www.kemhan.go.id/wp-content/uploads/2016/05/2015-INDONESIA-DEFENCE-WHITE-PAPER-ENGLISH-VERSION.pdf,Yes,1
161,161 Indonesia Defending the Country Entering the 21st Century 2003,Indonesia,WP,IDN,360,2003,85,1005,23386,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157031/IndonesiaWhitePaper.pdf,Yes,1
160,160 India Annual report 2018-2019,India,DD,IND,356,2018,280,4450,107954,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
159,159 India Annual report 2017-2018,India,DD,IND,356,2017,231,3843,95180,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
158,158 India Annual report 2016-2017,India,DD,IND,356,2016,222,3285,77036,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
157,157 India Annual report 2015-2016,India,DD,IND,356,2015,246,3311,81747,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
156,156 India Annual report 2014-2015,India,DD,IND,356,2014,248,3296,77654,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
155,155 India Annual report 2013-2014,India,DD,IND,356,2013,265,3130,73967,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
153,153 India Annual report 2011-2012,India,DD,IND,356,2011,254,3224,76023,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
152,152 India Annual report 2009-2010,India,DD,IND,356,2009,225,2448,57255,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
151,151 India Annual report 2008-2009,India,DD,IND,356,2008,226,2789,65697,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
150,150 India Annual report 2007-2008,India,DD,IND,356,2007,228,2869,66684,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
149,149 India Annual report 2006-2007,India,DD,IND,356,2006,193,2734,65244,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
148,148 India Annual report 2005-2006,India,DD,IND,356,2005,242,2891,21112,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
147,147 India Annual report 2004-2005,India,DD,IND,356,2004,244,2872,70565,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
146,146 India Annual report 2003-2004,India,DD,IND,356,2003,229,3108,76137,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
145,145 India Annual report 2002-2003,India,DD,IND,356,2002,138,2533,60846,English,,,,,,,,,,,Ministry of Defence,https//www.mod.gov.in/documents/annual-report,Yes,1
144,144 Hungary National Military Strategy 2012,Hungary,DD,HUN,348,2012,23,284,8257,English,,,,,,,,,,,Ministry Of Defence,https//2010-2014.kormany.hu/download/b/ae/e0000/national_military_strategy.pdf,No,0
143,143 Hungary National Security Strategy 2020_translated,Hungary,NSS,HUN,348,2020,19,554,14385,English (Translated),Hungarian (Original),,,,,,,,,,Ministry Of Foreign Affairs,https://net.jogtar.hu/jogszabaly?docid=A20H1163.KOR&txtreferer=00000001.txt,No,0
142,142 Hungary National Security Strategy 2012,Hungary,NSS,HUN,348,2012,25,216,6213,English,,,,,,,,,,,Ministry Of Foreign Affairs,https//eda.europa.eu/docs/default-source/documents/hungary-national-security-strategy-2012.pdf,No,0
141,141 Hungary The National Security Strategy of the Republic of Hungary 2004,Hungary,NSS,HUN,348,2004,23,319,10948,English,,,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/157029/Hungary_English-2004.pdf,No,0
140,140 Honduras Libro de la Defensa Nacional 2005_translated,Honduras,WP,HND,340,2005,171,766,29187,English (Translated),Spanish (Original),,,,,,,,,,Ministry Of Defence,https//www.files.ethz.ch/isn/157027/Honduras-2005_1_spa.pdf,Yes,1
139,139 Guatemala Libro de la Defensa National 2015_translated,Guatemala,WP,GTM,320,2015,98,560,16123,English (Translated),Spanish (Original),,,,,,,,,,Ministry Of Defence,https//www.mindef.mil.gt/datos_abiertos/pdf/Libro%20de%20la%20Defensa.pdf,Yes,1
138,138 Germany White Paper on German Security policy 2016,Germany,WP,DEU,276,2016,144,1343,33519,English,German,,,,,,,,,,Federal Ministry of Defence,https//issat.dcaf.ch/download/111704/2027268/2016%20White%20Paper.pdf,No,0
137,137 Germany White Paper 2006,Germany,WP,DEU,276,2006,65,1580,42293,English,German,,,,,,,,,,Federal Ministry of Defence,https//issat.dcaf.ch/content/download/17423/203638/version/2/file/Germany_White_Paper_2006.pdf,No,0
136,136 Germany Defence Policy Guidelines 2011,Germany,DD,DEU,276,2011,17,238,5777,English,German,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157024/Germany%20engl.pdf,No,0
135,135 Germany Defence Policy Guidelines 2003,Germany,DD,DEU,276,2003,20,263,6107,English,German,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/157025/Germany_English2003.pdf,No,0
134,134 Georgia National Security Concept of Georgia 2012,Georgia,NSS,GEO,268,2012,28,404,10050,English,,,,,,,,,,,Ministry Of Defence,https//mod.gov.ge/en/page/70/national-security-concept-of-georgia,No,0
133,133 Georgia National Security Concept of Georgia 2005,Georgia,NSS,GEO,268,2005,25,340,9046,English,,,,,,,,,,,Ministry Of Defence,https//www.gfsis.org/media/download/GSAC/resources/National_Security_Concept_Georgia.pdf,No,0
132,132 Georgia Strategic Defense Review 2017,Georgia,DD,GEO,268,2017,38,357,9814,English,,,,,,,,,,,Ministry of Defence,https//mod.gov.ge/uploads/2018/pdf/SDR-ENG.pdf,No,0
131,131 Georgia Georgian National Military Strategy 2014,Georgia,DD,GEO,268,2014,16,170,3763,English,,,,,,,,,,,Ministry of Defence,https//mod.gov.ge/uploads/2018/pdf/NMS-ENG.pdf,No,0
130,130 Georgia Georgian National Military Strategy 2010,Georgia,DD,GEO,268,2010,12,283,6360,English,,,,,,,,,,,Ministry of Defense,https//www.gfsis.org/media/download/GSAC/resources/NMS.pdf,No,0
129,129 Georgia Georgian National Military Strategy 2007,Georgia,DD,GEO,268,2007,17,281,6344,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/156939/Georgia%20National%20Military%20Strategy-2007.eng.pdf,No,0
128,128 Gambia National Security Policy 2019,Gambia,NSS,GMB,270,2019,51,500,10326,English,,,,,,,,,,,Office of National Security,Have downloaded PDF but can't find link,Yes,1
127,127 France Strategic Update 2021,France,DD,FRA,250,2021,54,460,14459,English,,,,,,,,,,,Ministry of Defence,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwiR1_KXttXwAhXRasAKHcAxAB8QFjABegQIAhAD&url=https%3A%2F%2Fwww.defense.gouv.fr%2Fcontent%2Fdownload%2F605304%2F10175711%2Ffile%2Fstrategic-update%25202021.pdf&usg=AOvVaw3kYIGJAI3WGOnPcO-zYVnq,No,0
126,126 France Defense and National Security Strategic review 2017,France,NSS,FRA,250,2017,100,1236,29901,English,,,,,,,,,,,Ministry of Defence,https//www.defense.gouv.fr/layout/set/popup/content/download/520198/8733095/version/2/file/DEFENCE+AND+NATIONAL+SECURITY+STRATEGIC+REVIEW+2017.pdf,No,0
125,125 France French White Paper 2013,France,WP,FRA,250,2013,137,1750,48317,English,,,,,,,,,,,Ministry of Defence,https//www.defense.gouv.fr/english/dgris/defence-policy/white-paper-2013/white-paper-2013,No,0
124,124 France The French White Paper on Defence and National Security 2008,France,WP,FRA,250,2008,322,3505,97900,English,,,,,,,,,,,Ministry Of Defence,https//www.mocr.army.cz/images/Bilakniha/ZSD/French%20White%20Paper%20on%20Defence%20and%20National%20Security%202008.pdf,No,0
123,123 Finland Security strategy for society 2017,Finland,NSS,FIN,246,2017,101,1490,37708,English,Finnish,,,,,,,,,,Security Committee,https//turvallisuuskomitea.fi/wp-content/uploads/2018/04/YTS_2017_english.pdf,No,0
122,122 Finland Security strategy for society 2010,Finland,NSS,FIN,246,2010,102,1704,38520,English,,,,,,,,,,,Ministry of Defence,https//www.defmin.fi/files/1883/PDF.SecurityStrategy.pdf,No,0
121,121 Finland Government Defense report 2021,Finland,DD,FIN,246,2021,65,974,21448,English,Finnish,,,,,,,,,,Prime Minister'S Office,https//www.defmin.fi/en/themes/defence_policy_reports#9d8b10f7,No,0
120,120 Finland Government Defense report 2017,Finland,DD,FIN,246,2017,37,442,9558,English,,,,,,,,,,,Prime Minister'S Office,https//www.defmin.fi/files/3688/J07_2017_Governments_Defence_Report_Eng_PLM_160217.pdf,No,0
119,119 Finland Review on Finlands Security Cooperation 2013,Finland,DD,FIN,246,2013,82,1105,23656,English,,,,,,,,,,,Ministry Of Foreign Affairs,https//um.fi/documents/35732/48132/review_on_finland_s_security_cooperation,No,0
118,118 Finland Finnish Security and Defence Policy 2012,Finland,DD,FIN,246,2012,121,1922,39465,English,,,,,,,,,,,Prime Minister'S Office,https//www.files.ethz.ch/isn/167308/VNKJ0113_LR_En.pdf,No,0
117,117 Finland Finnish Security and Defence Policy 2009,Finland,DD,FIN,246,2009,142,2183,41579,English,,,,,,,,,,,Prime Minister'S Office,https//www.files.ethz.ch/isn/156933/Finland_English-2009.pdf,No,0
116,116 Finland Securely into the Future Ministry of Defence Strategy 2025 (2006),Finland,DD,FIN,246,2006,16,502,10092,English,,,,,,,,,,,Ministry of Defence,https//www.files.ethz.ch/isn/167282/Finland%20Security_strategy_2025.pdf,No,0
115,115 Finland Finnish Security and Defence Policy 2004,Finland,DD,FIN,246,2004,175,2672,62719,English,,,,,,,,,,,Prime Minister'S Office,https//www.defmin.fi/files/311/2574_2160_English_White_paper_2004_1_.pdf,No,0
114,114 Finland Finnish Security and Defence Policy 2001,Finland,DD,FIN,246,2001,102,2019,44081,English,,,,,,,,,,,Prime Minister'S Office,https//css.ethz.ch/en/services/digital-library/publications/publication.html/156925,No,0
113,113 Ethiopia Foreign Affairs And National Security Policy And Strategy 2002,Ethiopia,NSS,ETH,231,2002,89,1443,32061,English,,,,,,,,,,,Ministry of Information,https//chilot.me/wp-content/uploads/2011/08/national-security-policy-and-strategy.pdf,Yes,1
112,112 Estonia National Security Concept 2017,Estonia,NSS,EST,233,2017,22,437,10829,English,,,,,,,,,,,Central Government,https//kaitseministeerium.ee/sites/default/files/elfinder/article_files/national_security_concept_2017_0.pdf,No,0
111,111 Estonia National Security Concept 2010,Estonia,NSS,EST,233,2010,21,387,8492,English,,,,,,,,,,,Central Government,https//kaitseministeerium.ee/sites/default/files/elfinder/article_files/national_security_concept_of_estonia.pdf,No,0
110,110 Estonia National Security Concept 2004,Estonia,NSS,EST,233,2004,20,329,7693,English,,,,,,,,,,,Central Government,https//www.files.ethz.ch/isn/156841/Estonia-2004.pdf,No,0
109,109 Estonia National Security Concept 2000,Estonia,NSS,EST,233,2000,30,560,13175,English,,,,,,,,,,,Central Government,https//vm.ee/sites/default/files/content-editors/web-static/335/SecurityConcept.pdf,No,0
108,108 Estonia Military Defense 2026 (2017),Estonia,DD,EST,233,2017,11,61,1479,English,,,,,,,,,,,Ministry of Defence,https//kaitseministeerium.ee/riigikaitse2026/eng/,No,0
107,107 Estonia Long Term Defence Development Plan 2013-2022,Estonia,DD,EST,233,2013,12,93,2913,English,,,,,,,,,,,Ministry of Defence,https//kaitseministeerium.ee/riigikaitse2022/riigikaitse-arengukava/index-en.html,No,0
106,106 Estonia National Defense strategy 2011,Estonia,DD,EST,233,2011,28,302,7635,English,,,,,,,,,,,Central Government,https//www.kaitseministeerium.ee/sites/default/files/elfinder/article_files/national_defence_strategy.pdf,No,0
105,105 Estonia Long Term Defence Development Plan 2009-2018,Estonia,DD,EST,233,2009,11,212,5427,English,,,,,,,,,,,Ministry of Defence,https//ecfr.eu/archive/page/-/Estonie_-_2009_-_Estonia_long_term_development_plan_2009_2018.pdf,No,0
104,104 El Salvador Libro De La Defensa National 2006_translated,El Salvador,WP,SLV,222,2006,79,382,14718,English (Translated),Spanish (Original),,,,,,,,,,Central Government,http//www.cedoh.org/Biblioteca_CEDOH/archivos/00237%20LIBRO%20DE%20LA%20DEFENSA%20NACIONAL.pdf,Yes,1
103,103 Ecuador Política de la Defensa Nacional 2018_translated,Ecuador,WP,ECU,218,2018,156,916,28212,English (Translated),Spanish (Original),,,,,,,,,,Ministry Of Defence,https//www.defensa.gob.ec/wp-content/uploads/2019/01/Pol%C3%ADtica-de-Defensa-Nacional-Libro-Blanco-2018-web.pdf,Yes,1
102,102 Ecuador Libro Blanco 2006_translated,Ecuador,WP,ECU,218,2006,106,586,19332,English (Translated),Spanish (Original),,,,,,,,,,Ministry of Defense,https//www.files.ethz.ch/isn/157074/Ecuador%20libro%20blanco%202006_spa.pdf,Yes,1
101,101 Denmark Foreign and Security policy Strategy 2022,Denmark,NSS,DNK,208,2022,31,1007,23929,English,,,,,,,,,,,Central Government,https//um.dk/en/foreign-policy/foreign-and-security-policy-strategy-2022,No,0
100,100 Denmark Foreign and Security policy Strategy 2019-2020,Denmark,NSS,DNK,208,2019,28,471,11040,English,,,,,,,,,,,Central Government,https//www.dsn.gob.es/sites/dsn/files/2018_Denmark%20Foreign%20and%20security%20policy%20strategy%202019-2020.pdf,No,0
99,99 Denmark Foreign and Security policy Strategy 2017-2018,Denmark,NSS,DNK,208,2017,29,416,9865,English,,,,,,,,,,,Central Government,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjkhKSukdHwAhXKCuwKHS47CCsQFjABegQIBBAD&url=https%3A%2F%2Fum.dk%2F~%2Fmedia%2Fum%2Fenglish-site%2Fdocuments%2Fnews%2Fpublikation_udenrigsministeriet_uk_01%2520(002).pdf%3Fla%3Den&usg=AOvVaw1h3Amx04gNt7kzgybWC8ln,No,0
98,98 Denmark Defence Agreement 2018 - 2023,Denmark,DD,DNK,208,2017,19,328,8863,English,,,,,,,,,,,Central Government,https//www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiahbPGkdHwAhUD-hQKHXy5BOEQFjAEegQIFxAD&url=https%3A%2F%2Ffmn.dk%2Fglobalassets%2Ffmn%2Fdokumenter%2Fforlig%2F-danish-defence-agreement-2018-2023-pdfa-2018.pdf&usg=AOvVaw3QBGVqqCXkC923G4v5GSlb,No,0
97,97 Denmark Defence Agreement 2013 - 2018,Denmark,DD,DNK,208,2012,60,919,23437,English,,,,,,,,,,,Central Government,https//fmn.dk/en/topics/agreements-and-economi/agreement-for-danish-defence-2018---2023/danish-defence-agreement-2013-2017/,No,0
96,96 Denmark Defence Agreement 2010 - 2014,Denmark,DD,DNK,208,2009,38,482,15934,English,,,,,,,,,,,Central Government,https//www.files.ethz.ch/isn/156836/Denmark2004.pdf,No,0
95,95 Denmark Danish Defense Global engagement 2008,Denmark,DD,DNK,208,2008,94,850,25940,English,,,,,,,,,,,Ministry of Defence,https//ecfr.eu/archive/page/-/Danemark_-_2008_-_Danish_Defence_Global_Engagement.pdf,No,0
94,94 Denmark The Danish Defence Agreement 2005-2009,Denmark,DD,DNK,208,2004,22,459,11894,English,,,,,,,,,,,Central Government,https//css.ethz.ch/en/services/digital-library/publications/publication.html/156836,No,0
93,93 Czechia The Long term perspective for defence 2035 (2019),Czechia,DD,CZE,203,2019,36,344,9281,English,,,,,,,,,,,Ministry of Defence,https//www.army.cz/en/ministry-of-defence/strategy-and-doctrine/defence-strategy-of-the-czech-republic-135549/,No,0
92,92 Czechia The Defence Strategy of the Czech Republic 2017,Czechia,DD,CZE,203,2017,16,183,5049,English,,,,,,,,,,,Ministry of Defence,https//www.army.cz/en/ministry-of-defence/strategy-and-doctrine/defence-strategy-of-the-czech-republic-135549/,No,0
91,91 Czechia The Defence Strategy of the Czech Republic 2012,Czechia,DD,CZE,203,2012,14,140,3904,English,,,,,,,,,,,Ministry of Defence,https//www.army.cz/en/ministry-of-defence/strategy-and-doctrine/defence-strategy-of-the-czech-republic-135549/,No,0
90,90 Czechia The White Paper on Defence 2011,Czechia,WP,CZE,203,2011,169,1445,42101,English,,,,,,,,,,,Ministry of Defence,https//www.army.cz/assets/en/ministry-of-defence/whitepaperondefence2011_3.pdf,No,0
89,89 Czechia Security Strategy 2015,Czechia,NSS,CZE,203,2015,27,368,11417,English,,,,,,,,,,,Central Government,https//www.army.cz/images/id_8001_9000/8503/Security_Strategy_2015.pdf,No,0
88,88 Czechia Security Strategy 2011,Czechia,NSS,CZE,203,2011,23,338,9970,English,,,,,,,,,,,Central Government,https//www.army.cz/en/ministry-of-defence/strategy-and-doctrine/defence-strategy-of-the-czech-republic-135549/,No,0
87,87 Czechia Military Strategy 2008,Czechia,DD,CZE,203,2008,9,96,2523,English,,,,,,,,,,,Ministry of Defence,https//www.army.cz/en/ministry-of-defence/strategy-and-doctrine/defence-strategy-of-the-czech-republic-135549/,No,0
86,86 Czechia Military Strategy 2004,Czechia,DD,CZE,203,2004,11,134,4704,English,,,,,,,,,,,Ministry of Defence,https//www.army.cz/en/ministry-of-defence/strategy-and-doctrine/defence-strategy-of-the-czech-republic-135549/,No,0
85,85 Czechia Military Strategy 2002,Czechia,DD,CZE,203,2002,16,172,5764,English,,,,,,,,,,,Ministry of Defence,https//www.army.cz/en/ministry-of-defence/strategy-and-doctrine/defence-strategy-of-the-czech-republic-135549/,No,0
